B01,B03,B04,B06,B08,B11
1218.6421052631579,1559.2912280701755,1643.3824561403508,2378.5649122807017,2566.1754385964914,2535.719298245614
1231.9097222222222,1585.5347222222222,1670.611111111111,2379.1111111111113,2568.097222222222,2559.5798611111113
1245.8006993006993,1613.5944055944055,1698.7552447552448,2406.8636363636365,2587.13986013986,2618.9125874125875
1243.0036231884058,1633.945652173913,1720.4601449275362,2437.858695652174,2622.9347826086955,2661.442028985507
1175.943661971831,1636.5105633802816,1717.031690140845,2579.021126760563,2805.394366197183,2772.242957746479
1147.3706293706293,1608.7762237762238,1680.8741258741259,2618.423076923077,2863.3496503496503,2772.7972027972028
1104.6421052631579,1547.3719298245614,1605.4736842105262,2659.7859649122806,2938.757894736842,2763.452631578947
1073.8397212543555,1518.5365853658536,1571.1881533101046,2690.0592334494772,2996.090592334495,2745.1324041811845
1035.5087108013938,1493.9581881533102,1534.4912891986062,2715.0662020905925,3075.212543554007,2721.205574912892
1001.140350877193,1451.0877192982457,1480.5263157894738,2730.5508771929826,3101.936842105263,2692.3929824561405
959.693661971831,1399.3239436619717,1419.9366197183099,2710.7676056338028,3106.507042253521,2635.6161971830984
938.288256227758,1370.711743772242,1390.6049822064058,2664.4519572953736,3058.455516014235,2571.935943060498
942.1971830985915,1336.4507042253522,1359.0845070422536,2608.742957746479,2977.9225352112676,2503.595070422535
953.1971830985915,1330.8415492957747,1359.1866197183099,2555.8028169014083,2919.478873239437,2439.799295774648
960.6228373702422,1336.3148788927335,1365.59169550173,2546.2249134948097,2902.3667820069204,2426.567474048443
974.4355400696865,1355.5017421602788,1382.5505226480836,2518.317073170732,2858.822299651568,2400.8397212543555
990.6514084507043,1378.2464788732395,1405.781690140845,2510.7957746478874,2816.8098591549297,2403.0352112676055
1013.9415807560138,1390.06529209622,1417.085910652921,2482.6288659793813,2764.9209621993127,2399.4398625429553
1055.8327526132405,1423.6689895470383,1466.637630662021,2455.850174216028,2700.5853658536585,2405.240418118467
1086.0034843205574,1455.0522648083625,1507.0383275261324,2431.665505226481,2639.2961672473866,2429.602787456446
1117.766550522648,1486.3588850174217,1550.5296167247386,2401.0696864111496,2572.9128919860627,2458.808362369338
1141.6145833333333,1505.75,1576.4479166666667,2369.25,2526.3194444444443,2469.5173611111113
1153.311418685121,1521.5190311418685,1596.1453287197232,2362.39446366782,2514.8096885813147,2476.031141868512
1168.8204225352113,1537.5281690140846,1617.8133802816901,2341.7640845070423,2472.774647887324,2485.5352112676055
1179.9190140845071,1559.144366197183,1642.0915492957747,2340.8521126760565,2461.4647887323945,2498.2147887323945
1218.801393728223,1588.191637630662,1684.1254355400697,2325.993031358885,2413.6585365853657,2526.2299651567946
1235.2579505300353,1605.957597173145,1706.6819787985867,2323.9434628975264,2407.7950530035337,2540.6572438162543
1251.079861111111,1618.5590277777778,1723.7291666666667,2319.7326388888887,2401.3263888888887,2543.4791666666665
1296.1241134751774,1646.822695035461,1764.2198581560283,2320.2695035460993,2404.695035460993,2577.053191489362
1319.332167832168,1662.4335664335665,1780.6083916083917,2311.027972027972,2391.5034965034965,2588.244755244755
1330.43006993007,1642.811188811189,1759.423076923077,2275.7482517482517,2345.951048951049,2566.7482517482517
1340.3275862068965,1621.9,1735.2862068965517,2242.396551724138,2293.3172413793104,2542.9310344827586
1346.798611111111,1625.798611111111,1742.388888888889,2180.5416666666665,2225.5416666666665,2505.409722222222
1347.256140350877,1625.3122807017544,1742.8526315789475,2155.898245614035,2194.79298245614,2495.778947368421
1344.60553633218,1620.4740484429067,1739.2595155709344,2148.065743944637,2183.3356401384085,2490.114186851211
1343.8819444444443,1616.6631944444443,1733.4652777777778,2144.2673611111113,2174.9375,2488.125
1342.8362989323844,1589.1103202846975,1704.3914590747331,2112.665480427046,2126.1565836298932,2476.113879003559
1335.9157894736843,1579.4,1697.540350877193,2092.8070175438597,2106.119298245614,2457.1473684210528
1334.5783972125435,1576.135888501742,1693.1602787456445,2091.98606271777,2108.271777003484,2461.9756097560976
1332.5211267605634,1580.2323943661972,1694.8838028169014,2084.7218309859154,2110.1830985915494,2456.450704225352
1331.3368421052633,1594.1333333333334,1708.8385964912281,2099.3929824561405,2135.9298245614036,2470.2
1325.1201413427561,1604.8551236749117,1718.2120141342757,2096.975265017668,2153.5547703180214,2453.1024734982334
1328.4948805460751,1619.1638225255972,1728.9180887372013,2119.1535836177472,2182.873720136519,2469.4266211604095
1331.505376344086,1625.6559139784947,1733.63082437276,2138.358422939068,2207.5412186379926,2473.5304659498206
1331.4006968641115,1628.5365853658536,1732.4634146341464,2173.5923344947737,2234.9128919860627,2493.0522648083625
1333.3658536585365,1625.3832752613241,1724.1672473867595,2201.062717770035,2273.3867595818815,2501.0522648083625
1331.7247386759582,1609.801393728223,1706.376306620209,2223.501742160279,2302.243902439024,2497.8048780487807
1335.5,1600.5774647887324,1691.869718309859,2251.0985915492956,2345.1971830985917,2503.457746478873
1328.888888888889,1579.8541666666667,1667.1666666666667,2272.5868055555557,2368.6388888888887,2501.753472222222
1331.9756097560976,1573.588850174216,1655.3135888501743,2305.2369337979094,2392.5087108013936,2523.4285714285716
1318.5847750865053,1585.833910034602,1671.6470588235295,2324.010380622837,2421.6608996539794,2528.5778546712804
1303.5160142348755,1580.6690391459074,1670.3914590747331,2328.6014234875447,2429.6725978647687,2523.985765124555
1291.4583333333333,1595.201388888889,1688.204861111111,2345.4583333333335,2436.840277777778,2531.5833333333335
1272.1853146853148,1615.1153846153845,1709.5839160839162,2352.730769230769,2459.286713286713,2524.9055944055945
1266.607638888889,1610.329861111111,1702.5625,2343.1111111111113,2450.1944444444443,2512.152777777778
1262.6572438162543,1609.26148409894,1702.3498233215548,2337.6042402826856,2444.6607773851592,2501.2650176678444
1180.4487632508833,1493.3074204946997,1580.7703180212013,2172.250883392226,2279.3710247349823,2288.7173144876324
1165.191637630662,1464.2578397212544,1546.6411149825783,2150.5783972125437,2251.4912891986064,2253.247386759582
1147.4225352112676,1440.2323943661972,1520.8274647887324,2122.6619718309857,2219.9084507042253,2214.426056338028
1131.939929328622,1411.3144876325089,1490.7985865724381,2089.095406360424,2186.1766784452298,2182.0212014134277
1119.226148409894,1382.3286219081272,1462.4487632508833,2077.0742049469964,2166.0636042402825,2161.4452296819786
1109.2155477031802,1365.381625441696,1442.1201413427561,2055.0070671378094,2154.1696113074204,2143.6148409893995
1100.7526501766783,1353.6325088339222,1427.7597173144877,2040.0812720848057,2151.3427561837457,2120.964664310954
1101.2797202797203,1345.4195804195804,1417.4650349650349,2030.2027972027972,2145.4685314685316,2115.7342657342656
1096.362369337979,1343.3728222996515,1414.8501742160279,2027.864111498258,2151.512195121951,2113.3728222996515
1098.1503496503497,1343.2832167832169,1416.167832167832,2024.402097902098,2149.86013986014,2113.7062937062938
1100.0931034482758,1359.996551724138,1432.2724137931034,2024.6379310344828,2153.0344827586205,2119.896551724138
1102.2912280701755,1366.221052631579,1442.5228070175438,2015.1192982456141,2143.522807017544,2117.021052631579
1103.588850174216,1363.9233449477351,1441.8606271777003,2005.3205574912893,2134.3414634146343,2111.9024390243903
1117.659793814433,1368.786941580756,1445.5223367697595,2013.7560137457044,2133.360824742268,2119.810996563574
1132.975352112676,1377.8767605633802,1449.0457746478874,2018.9471830985915,2139.5140845070423,2126.2042253521126
1153.0934256055364,1401.249134948097,1469.8858131487889,2036.6851211072665,2157.0588235294117,2148.2698961937717
1180.0173010380622,1426.9792387543253,1496.1626297577855,2065.7543252595156,2171.681660899654,2187.7093425605535
1202.4405594405594,1446.041958041958,1514.3146853146852,2079.6503496503497,2183.0174825174827,2214.916083916084
1219.7042253521126,1449.5669014084508,1517.3169014084508,2087.799295774648,2188.5774647887324,2229.3591549295775
1228.5121951219512,1462.334494773519,1533.8257839721255,2101.773519163763,2195.588850174216,2252.331010452962
1243.806338028169,1477.5915492957747,1551.975352112676,2116.1197183098593,2198.2676056338028,2273.0035211267605
1285.4014084507041,1539.306338028169,1620.2359154929577,2158.806338028169,2241.8028169014083,2338.669014084507
1304.3181818181818,1583.2027972027972,1673.3741258741259,2187.762237762238,2266.5594405594406,2377.8006993006993
1318.4965034965035,1605.5804195804196,1695.0524475524476,2206.0524475524476,2287.27972027972,2401.041958041958
1369.8345070422536,1687.6690140845071,1785.2077464788733,2251.1584507042253,2332.218309859155,2464.0176056338028
1409.8090277777778,1729.6770833333333,1836.9305555555557,2285.378472222222,2347.9444444444443,2512.8506944444443
1435.8239436619717,1760.3591549295775,1874.8204225352113,2296.0704225352115,2353.112676056338,2536.9014084507044
1468.151724137931,1788.003448275862,1909.5896551724138,2319.3,2365.962068965517,2577.648275862069
1499.1879432624114,1819.7695035460993,1944.4397163120568,2325.8900709219856,2367.4432624113474,2607.4893617021276
1523.7351916376306,1828.8885017421603,1958.9372822299651,2331.1881533101046,2355.1289198606273,2628.574912891986
1558.7923875432525,1857.1626297577855,1990.2283737024222,2339.0865051903115,2354.982698961938,2663.7266435986157
1584.6503496503497,1881.9965034965035,2020.1573426573427,2343.4825174825173,2357.062937062937,2687.590909090909
1614.2886597938145,1914.745704467354,2057.5601374570447,2360.0515463917527,2365.0103092783506,2727.144329896907
1641.3936170212767,1931.950354609929,2076.8794326241136,2362.645390070922,2361.0425531914893,2744.0390070921985
1666.6089965397923,1978.3044982698962,2125.840830449827,2385.9792387543253,2393.287197231834,2769.425605536332
1693.2175438596491,1993.9263157894736,2144.4491228070174,2396.343859649123,2398.0912280701755,2774.6631578947367
1709.3566433566434,2029.451048951049,2185.4055944055945,2412.4755244755243,2431.6503496503497,2782.8916083916083
1732.2167832167831,2041.9755244755245,2200.073426573427,2430.0944055944055,2438.0699300699303,2791.2097902097903
1754.397212543554,2045.0766550522649,2211.2090592334494,2436.6864111498257,2435.7665505226482,2796.362369337979
1776.127147766323,2074.092783505155,2241.639175257732,2460.6288659793813,2460.219931271478,2807.828178694158
1799.911971830986,2126.7957746478874,2297.8380281690143,2497.387323943662,2485.31338028169,2836.207746478873
1818.1438596491228,2176.4350877192983,2343.7017543859647,2504.6877192982456,2503.8315789473686,2852.838596491228
1826.4542253521126,2209.8169014084506,2380.4647887323945,2525.1302816901407,2534.021126760563,2864.9647887323945
1832.339222614841,2235.2791519434627,2406.65371024735,2555.593639575972,2553.9858657243817,2891.703180212014
1836.9340277777778,2266.0243055555557,2443.472222222222,2594.3680555555557,2588.5555555555557,2929.784722222222
1833.957597173145,2268.9363957597175,2448.427561837456,2611.7950530035337,2594.9858657243817,2941.4911660777384
1825.4810996563574,2288.5223367697595,2470.718213058419,2625.6529209621995,2615.2508591065293,2960.721649484536
1823.9749103942652,2302.598566308244,2486.5412186379926,2635.8709677419356,2637.84229390681,2971.1111111111113
1808.5432525951558,2289.529411764706,2472.712802768166,2624.9031141868513,2629.4602076124565,2958.6262975778545
1811.2120141342757,2305.8021201413426,2489.6289752650177,2645.9328621908126,2651.2226148409895,2976.226148409894
1807.1643356643356,2289.3566433566434,2470.3391608391607,2637.153846153846,2646.7902097902097,2971.048951048951
1776.2682926829268,2253.905923344948,2432.2195121951218,2577.8606271777003,2594.439024390244,2895.149825783972
1776.5633802816901,2260.387323943662,2437.978873239437,2585.475352112676,2610.387323943662,2902.1478873239435
1780.3098591549297,2267.3204225352115,2447.478873239437,2606.225352112676,2622.612676056338,2928.9859154929577
1770.8054607508532,2234.023890784983,2408.6860068259384,2587.948805460751,2612.027303754266,2907.235494880546
1775.0985915492959,2232.6021126760565,2405.5598591549297,2594.992957746479,2633.1619718309857,2908.7535211267605
1771.273356401384,2195.515570934256,2360.3217993079584,2575.778546712803,2604.989619377163,2891.6643598615915
1766.191637630662,2168.0731707317073,2328.034843205575,2557.623693379791,2585.8048780487807,2874.738675958188
1761.0174216027874,2149.2160278745646,2307.094076655052,2554.6759581881533,2591.8745644599303,2867.6062717770033
1759.0314685314686,2117.923076923077,2270.3391608391607,2538.909090909091,2574.944055944056,2847.72027972028
1750.5709219858156,2063.851063829787,2210.7198581560283,2512.574468085106,2544.0070921985816,2820.595744680851
1742.1503496503497,2032.2867132867134,2166.951048951049,2486.877622377622,2528.877622377622,2786.3636363636365
1730.8881118881118,1967.6503496503497,2094.3251748251746,2448.1188811188813,2476.2727272727275,2755.3706293706296
1727.9964788732395,1929.0281690140846,2053.8485915492956,2415.8485915492956,2447.8802816901407,2733.806338028169
1722.0034843205574,1912.7700348432056,2039.2857142857142,2410.7909407665506,2444.108013937282,2737.738675958188
1721.0804195804196,1900.8986013986014,2024.6433566433566,2390.171328671329,2444.486013986014,2729.926573426573
1720.774647887324,1898.7711267605634,2019.9190140845071,2399.9964788732395,2450.021126760563,2744.7781690140846
1723.3024911032028,1907.4768683274021,2026.4306049822064,2421.8327402135233,2455.7544483985766,2778.1245551601423
1728.0739436619717,1934.443661971831,2056.5140845070423,2436.492957746479,2468.6584507042253,2805.6514084507044
1731.541958041958,1961.2377622377621,2082.6503496503497,2470.090909090909,2500.3391608391607,2848.2727272727275
1733.1811846689895,2002.2578397212544,2120.104529616725,2498.4947735191636,2534.3588850174215,2886.271777003484
1724.0561403508773,2023.817543859649,2142.3894736842103,2525.038596491228,2559.0,2924.0701754385964
1722.5543859649122,2031.4877192982456,2153.5052631578947,2531.9087719298245,2571.7508771929824,2927.2491228070176
1719.8989547038327,2014.6864111498257,2137.595818815331,2526.4425087108016,2543.905923344948,2925.581881533101
1715.198606271777,1969.2613240418118,2088.881533101045,2487.3797909407667,2490.4285714285716,2891.498257839721
1710.9163763066201,1933.773519163763,2047.9303135888501,2451.710801393728,2451.5574912891984,2859.0
1699.9965156794426,1881.9547038327526,1993.142857142857,2413.466898954704,2408.261324041812,2814.979094076655
1695.7560975609756,1856.5156794425086,1967.240418118467,2392.0696864111496,2377.456445993031,2794.306620209059
1679.0206896551724,1832.9137931034484,1946.0206896551724,2370.044827586207,2353.6275862068965,2769.4206896551723
1675.2832167832169,1840.4545454545455,1954.1293706293707,2379.506993006993,2348.979020979021,2780.3811188811187
